geneid,GOid
Tatro_008816-T1,GO:0005536;GO:0004396;GO:0006096;GO:0046835;GO:0005524;GO:0005975;GO:0001678;GO:0016773
Tatro_002607-T1,GO:0016491;GO:0008152
Tatro_009666-T1,GO:0004672;GO:0006468;GO:0005524;GO:0005488
Tatro_009627-T1,GO:0016407;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_009274-T1,GO:0005515;GO:0008237;GO:0006508;GO:0016787;GO:0008152
Tatro_006493-T1,GO:0031177;GO:0016740;GO:0003824;GO:0016491;GO:0055114;GO:0008152
Tatro_000788-T1,GO:0005515
Tatro_011170-T1,GO:0006520;GO:0016831;GO:0003824;GO:0030170;GO:0019752
Tatro_006021-T1,GO:0016021;GO:0006820
Tatro_011122-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005887-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_010190-T1,GO:0003824
Tatro_004669-T1,GO:0005515
Tatro_010097-T1,GO:0005515
Tatro_003133-T1,GO:0055085;GO:0015385;GO:0016020;GO:0006814;GO:0016021;GO:0015299;GO:0006812
Tatro_008798-T1,GO:0005515;GO:0003755;GO:0006457;GO:0000413
Tatro_003940-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_010905-T1,GO:0031177;GO:0016740;GO:0003824;GO:0016491;GO:0055114;GO:0008152
Tatro_006918-T1,GO:0016887;GO:0005524;GO:0005488
Tatro_009644-T1,GO:0005515
Tatro_009887-T1,GO:0005525
Tatro_011533-T1,GO:0000287;GO:0008897
Tatro_003077-T1,GO:0006631;GO:0003857;GO:0016491;GO:0055114
Tatro_008824-T1,GO:0005515;GO:0000228
Tatro_008206-T1,GO:0033573;GO:0016020;GO:0006827;GO:0005381
Tatro_006424-T1,GO:0005524;GO:0003676
Tatro_000042-T1,GO:0016887;GO:0055085;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_010914-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_004681-T1,GO:0016491;GO:0008152
Tatro_002855-T1,GO:0006412;GO:0005840;GO:0003723;GO:0003735
Tatro_006536-T1,GO:0033014;GO:0004418;GO:0018160
Tatro_004337-T1,GO:0006355;GO:0008270;GO:0003700;GO:0043565
Tatro_009150-T1,GO:0006508;GO:0004252;GO:0008236
Tatro_004923-T1,GO:0008270
Tatro_005208-T1,GO:0016887;GO:0005524
Tatro_002937-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_004399-T1,GO:0016021;GO:0055085
Tatro_011232-T1,GO:0006508;GO:0004252
Tatro_011996-T1,GO:0005515
Tatro_008932-T1,GO:0035556
Tatro_011611-T1,GO:0005515
Tatro_004472-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_011511-T1,GO:0008168;GO:0008171
Tatro_011504-T1,GO:0006508;GO:0004197
Tatro_005779-T1,GO:0005515
Tatro_002108-T1,GO:0016491;GO:0071949;GO:0046416;GO:0055114;GO:0003884
Tatro_010719-T1,GO:0009982;GO:0001522;GO:0006396;GO:0009451;GO:0003723
Tatro_008165-T1,GO:0005737;GO:0006415;GO:0016149
Tatro_003902-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_005170-T1,GO:0005524;GO:0003676
Tatro_007080-T1,GO:0050662;GO:0003978;GO:0006012;GO:0003824
Tatro_000452-T1,GO:0016887;GO:0055085;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_004052-T1,GO:0003779
Tatro_008231-T1,GO:0005488;GO:0003723
Tatro_000240-T1,GO:0005515
Tatro_003841-T1,GO:0003824;GO:0009116
Tatro_000652-T1,GO:0005515;GO:0006355;GO:0008270;GO:0003700;GO:0043565
Tatro_007303-T1,GO:0004553;GO:0004563;GO:0005975
Tatro_000772-T1,GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_003955-T1,GO:0005515;GO:0051276;GO:0005694;GO:0005524
Tatro_011098-T1,GO:0016491
Tatro_000947-T1,GO:0032012;GO:0005086
Tatro_000630-T1,GO:0006351;GO:0003677;GO:0003899
Tatro_005853-T1,GO:0004553;GO:0005975
Tatro_006407-T1,GO:0005515
Tatro_006949-T1,GO:0003824;GO:0008152
Tatro_001769-T1,GO:0046983;GO:0003677
Tatro_011473-T1,GO:0006436;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0004830;GO:0000166
Tatro_001474-T1,GO:0015992;GO:0016471;GO:0016820
Tatro_002746-T1,GO:0005515
Tatro_000792-T1,GO:0006446;GO:0005852;GO:0043022;GO:0003743;GO:0005737;GO:0005488
Tatro_003196-T1,GO:0051537;GO:0046872;GO:0004854;GO:0051536;GO:0003824;GO:0009055;GO:0005506;GO:0016491;GO:0050660;GO:0004855;GO:0055114;GO:0016614
Tatro_001507-T1,GO:0031177;GO:0016740;GO:0003824;GO:0008152
Tatro_006775-T1,GO:0030248;GO:0046556;GO:0046373;GO:0005975;GO:0004553;GO:0005576
Tatro_007627-T1,GO:0005515
Tatro_004443-T1,GO:0005515
Tatro_010933-T1,GO:0005515
Tatro_002726-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_008837-T1,GO:0016491;GO:0008152
Tatro_009038-T1,GO:0001510;GO:0008168;GO:0008033;GO:0032259;GO:0008175
Tatro_007268-T1,GO:0004674;GO:0004672;GO:0006468;GO:0005524
Tatro_004316-T1,GO:0046872;GO:0003676
Tatro_005535-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_009288-T1,GO:0005515
Tatro_011570-T1,GO:0031047;GO:0016442
Tatro_004785-T1,GO:0000287;GO:0004634;GO:0006096;GO:0000015
Tatro_009456-T1,GO:0016787
Tatro_010370-T1,GO:0003824;GO:0048037;GO:0008152
Tatro_009518-T1,GO:0016829;GO:0042597
Tatro_005073-T1,GO:0005515
Tatro_009693-T1,GO:0006412;GO:0005622;GO:0005840;GO:0003735
Tatro_000552-T1,GO:0055085;GO:0008324;GO:0016021;GO:0006812
Tatro_010483-T1,GO:0005515;GO:0004672;GO:0006468;GO:0005524
Tatro_011108-T1,GO:0020037;GO:0016705;GO:0005506;GO:0055114
Tatro_001297-T1,GO:0046872;GO:0003677;GO:0006351;GO:0005634;GO:0003676;GO:0008270
Tatro_003755-T1,GO:0004176;GO:0006508;GO:0005524;GO:0006515;GO:0004252
Tatro_000927-T1,GO:0005669;GO:0046982;GO:0006352
Tatro_007439-T1,GO:0046872;GO:0005634;GO:0006355;GO:0008270;GO:0003700
Tatro_007072-T1,GO:0005524
Tatro_000328-T1,GO:0015934;GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_009107-T1,GO:0003779;GO:0007010;GO:0000902
Tatro_000069-T1,GO:0007165;GO:0016310;GO:0016772;GO:0000160;GO:0000155
Tatro_002748-T1,GO:0016491;GO:0008152
Tatro_010284-T1,GO:0016021;GO:0055085
Tatro_005903-T1,GO:0046872;GO:0003676
Tatro_005205-T1,GO:0007031;GO:0005777;GO:0005524
Tatro_007181-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_010451-T1,GO:0006886;GO:0008536;GO:0005488
Tatro_009801-T1,GO:0000166;GO:0004829;GO:0016876;GO:0006435;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0043039
Tatro_002958-T1,GO:0003824
Tatro_011193-T1,GO:0016106;GO:0045482
Tatro_002805-T1,GO:0008168
Tatro_009678-T1,GO:0035091
Tatro_005986-T1,GO:0006633;GO:0046872;GO:0003824;GO:0005524;GO:0003989;GO:0004075;GO:0016874
Tatro_006889-T1,GO:0005515
Tatro_011845-T1,GO:0006508;GO:0004252
Tatro_008937-T1,GO:0003676;GO:0006139;GO:0008168;GO:0032259
Tatro_010192-T1,GO:0003824;GO:0030170;GO:0009058
Tatro_005905-T1,GO:0020037;GO:0055114;GO:0016491
Tatro_010743-T1,GO:0009982;GO:0001522;GO:0006396;GO:0009451;GO:0003723
Tatro_001655-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_009949-T1,GO:0055114;GO:0016491;GO:0071949
Tatro_000578-T1,GO:0006520;GO:0030170;GO:0009097;GO:0004794
Tatro_000830-T1,GO:0019239
Tatro_011584-T1,GO:0004674;GO:0005515;GO:0016773;GO:0005488
Tatro_000585-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_007776-T1,GO:0003924;GO:0005525
Tatro_003874-T1,GO:0005515
Tatro_004530-T1,GO:0003824;GO:0055114;GO:0018580
Tatro_005960-T1,GO:0006979;GO:0004096;GO:0055114;GO:0020037
Tatro_010109-T1,GO:0006189;GO:0004637;GO:0046872;GO:0003824;GO:0009113;GO:0004641;GO:0005524;GO:0005737
Tatro_002258-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_005014-T1,GO:0015934;GO:0006412;GO:0003735
Tatro_001653-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_006943-T1,GO:0055085;GO:0016020;GO:0003333;GO:0006810;GO:0006865;GO:0016021;GO:0015171
Tatro_004561-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_004220-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_004004-T1,GO:0019773;GO:0005839;GO:0004298;GO:0051603;GO:0006511;GO:0004175
Tatro_000077-T1,GO:0003824;GO:0003938;GO:0016491;GO:0055114;GO:0006164
Tatro_010130-T1,GO:0004822;GO:0006418;GO:0005524;GO:0006428;GO:0004812;GO:0005737;GO:0002161;GO:0000166
Tatro_007051-T1,GO:0016021
Tatro_010089-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_005463-T1,GO:0016021;GO:0055085
Tatro_000684-T1,GO:0046982;GO:0003677;GO:0005634;GO:0000786
Tatro_000117-T1,GO:0003677;GO:0006351;GO:0032784;GO:0006355;GO:0003676;GO:0008270;GO:0005634;GO:0006357
Tatro_004288-T1,GO:0006886;GO:0006913;GO:0016020;GO:0005525;GO:0003924;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_002928-T1,GO:0006470;GO:0016791;GO:0004725;GO:0016311;GO:0008138
Tatro_005347-T1,GO:0003824;GO:0009116;GO:0005525
Tatro_008495-T1,GO:0051287;GO:0055114;GO:0008152;GO:0016616
Tatro_004979-T1,GO:0006807;GO:0016810
Tatro_001586-T1,GO:0005515
Tatro_000993-T1,GO:0016020;GO:0005525;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_005541-T1,GO:0004674;GO:0004672;GO:0006468;GO:0005524
Tatro_000232-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_011124-T1,GO:0005515
Tatro_001127-T1,GO:0005515;GO:0031251;GO:0000289;GO:0003676;GO:0006397;GO:0004535
Tatro_007013-T1,GO:0009308;GO:0008131;GO:0005507;GO:0055114;GO:0048038
Tatro_010167-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_010541-T1,GO:0003924;GO:0005525
Tatro_003238-T1,GO:0005515
Tatro_008189-T1,GO:0006260;GO:0055114;GO:0005524;GO:0004748
Tatro_009853-T1,GO:0005515;GO:0005524;GO:0003676
Tatro_011067-T1,GO:0016740;GO:0003824;GO:0016491;GO:0055114;GO:0008152
Tatro_002758-T1,GO:0020037;GO:0016705;GO:0005506;GO:0055114
Tatro_009778-T1,GO:0003677;GO:0000184;GO:0008270;GO:0004386;GO:0005524;GO:0005737
Tatro_004141-T1,GO:0003677;GO:0003887;GO:0003676;GO:0008408;GO:0000166
Tatro_002077-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005530-T1,GO:0005488
Tatro_008088-T1,GO:0016021
Tatro_009389-T1,GO:0016301
Tatro_004789-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_001704-T1,GO:0005515
Tatro_011491-T1,GO:0035023;GO:0005089;GO:0035556
Tatro_005410-T1,GO:0015986;GO:0000276;GO:0015078
Tatro_003898-T1,GO:0004176;GO:0006508;GO:0005524;GO:0006515;GO:0004252
Tatro_010721-T1,GO:0006807;GO:0016810
Tatro_004872-T1,GO:0006098;GO:0016491;GO:0055114;GO:0050661;GO:0004616
Tatro_008187-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_003350-T1,GO:0005525;GO:0005200;GO:0003924;GO:0005874;GO:0007017
Tatro_002291-T1,GO:0006904;GO:0016192
Tatro_002465-T1,GO:0046872;GO:0004222;GO:0003824;GO:0006508
Tatro_005209-T1,GO:0005515
Tatro_002172-T1,GO:0016021;GO:0055085
Tatro_005657-T1,GO:0005634;GO:0003676;GO:0008270
Tatro_003563-T1,GO:0005975
Tatro_006538-T1,GO:0008750;GO:0016491;GO:0008746;GO:0055114;GO:0016021;GO:0015992;GO:0050661
Tatro_008961-T1,GO:0004617;GO:0016597;GO:0006564;GO:0051287;GO:0055114;GO:0008152;GO:0016616
Tatro_008672-T1,GO:0006355
Tatro_001240-T1,GO:0055114;GO:0016491
Tatro_009823-T1,GO:0009190;GO:0006171;GO:0005515;GO:0003824;GO:0007165;GO:0000287;GO:0035556;GO:0004016;GO:0016849
Tatro_004635-T1,GO:0005515
Tatro_008819-T1,GO:0042555;GO:0003677;GO:0006270;GO:0006260;GO:0005524;GO:0003678
Tatro_008337-T1,GO:0003677
Tatro_008638-T1,GO:0016021
Tatro_005963-T1,GO:0003824;GO:0016810;GO:0008061;GO:0005975
Tatro_007414-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_008179-T1,GO:0005509;GO:0005515
Tatro_007435-T1,GO:0033180;GO:0015991;GO:0015078
Tatro_008664-T1,GO:0003723;GO:0003676;GO:0005488;GO:0000166
Tatro_001629-T1,GO:0055114;GO:0016491;GO:0071949
Tatro_005240-T1,GO:0005515
Tatro_003174-T1,GO:0016021;GO:0055085
Tatro_011937-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_010033-T1,GO:0005525;GO:0005622;GO:0007264;GO:0015031
Tatro_010694-T1,GO:0003677;GO:0003887;GO:0003676;GO:0008408;GO:0000166
Tatro_003623-T1,GO:0016887;GO:0055085;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_007237-T1,GO:0003824;GO:0009116
Tatro_003456-T1,GO:0004518;GO:0006388;GO:0000379;GO:0003676;GO:0000214;GO:0000213
Tatro_004664-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_011172-T1,GO:0005515
Tatro_002298-T1,GO:0006281;GO:0003824;GO:0005634;GO:0008081
Tatro_009316-T1,GO:0003824;GO:0005515;GO:0009116
Tatro_005647-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_003975-T1,GO:0005515
Tatro_003967-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_008309-T1,GO:0003689;GO:0003677;GO:0006281;GO:0006260;GO:0005524;GO:0005663
Tatro_006307-T1,GO:0052381;GO:0005524;GO:0008033
Tatro_001100-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_009507-T1,GO:0008168;GO:0008171
Tatro_005297-T1,GO:0003677;GO:0006351;GO:0046983;GO:0003899
Tatro_007016-T1,GO:0005515
Tatro_010376-T1,GO:0046872;GO:0006801;GO:0055114;GO:0004784
Tatro_004989-T1,GO:0005515
Tatro_005478-T1,GO:0005515;GO:0046872;GO:0008270
Tatro_008696-T1,GO:0017057;GO:0006098;GO:0005975
Tatro_005025-T1,GO:0016491;GO:0008152
Tatro_000784-T1,GO:0005515
Tatro_003891-T1,GO:0000062
Tatro_008731-T1,GO:0006629;GO:0008081
Tatro_011262-T1,GO:0016021;GO:0055085
Tatro_001003-T1,GO:0016491
Tatro_006757-T1,GO:0005515
Tatro_005409-T1,GO:0005515
Tatro_009711-T1,GO:0006629;GO:0008081
Tatro_001271-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_001726-T1,GO:0004379;GO:0006499
Tatro_007576-T1,GO:0003677;GO:0006281;GO:0034061;GO:0005634;GO:0003887;GO:0016779
Tatro_006862-T1,GO:0005515;GO:0008270
Tatro_009975-T1,GO:0016021;GO:0055085
Tatro_001423-T1,GO:0005515;GO:0005488
Tatro_003620-T1,GO:0006629;GO:0005515;GO:0008081
Tatro_011641-T1,GO:0003677
Tatro_008102-T1,GO:0055114;GO:0016491;GO:0071949
Tatro_007365-T1,GO:0042026;GO:0016829
Tatro_002874-T1,GO:0016020;GO:0006629;GO:0008202;GO:0016627;GO:0055114;GO:0016021;GO:0005737;GO:0003865
Tatro_009990-T1,GO:0005515
Tatro_005757-T1,GO:0006508;GO:0004177;GO:0008270
Tatro_004729-T1,GO:0016021;GO:0046872;GO:0000166
Tatro_005074-T1,GO:0004037;GO:0000256
Tatro_002185-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_006301-T1,GO:0005524
Tatro_003633-T1,GO:0005515
Tatro_002474-T1,GO:0003824;GO:0016491;GO:0050660;GO:0016614;GO:0055114;GO:0033897;GO:0003723
Tatro_001266-T1,GO:0016491;GO:0008152
Tatro_005296-T1,GO:0016881;GO:0045116;GO:0005524;GO:0008641
Tatro_011479-T1,GO:0005515;GO:0016773;GO:0005488
Tatro_000084-T1,GO:0046872;GO:0004222;GO:0003824;GO:0006508
Tatro_004886-T1,GO:0005515
Tatro_001947-T1,GO:0005737;GO:0006526;GO:0003991
Tatro_009411-T1,GO:0005515;GO:0006364;GO:0042254
Tatro_011823-T1,GO:0006807;GO:0016810
Tatro_004745-T1,GO:0005515
Tatro_006265-T1,GO:0008318;GO:0018342
Tatro_009873-T1,GO:0005750;GO:0006122;GO:0005743
Tatro_011524-T1,GO:0004553;GO:0005975
Tatro_006601-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_003439-T1,GO:0005515;GO:0046872;GO:0003677;GO:0006281;GO:0005634;GO:0008270;GO:0003684
Tatro_001949-T1,GO:0016757
Tatro_008051-T1,GO:0055114;GO:0016491;GO:0008152
Tatro_011286-T1,GO:0016791;GO:0046872;GO:0006470;GO:0004725;GO:0016311
Tatro_009565-T1,GO:0055114;GO:0016491
Tatro_006565-T1,GO:0016020;GO:0006508;GO:0016021;GO:0008236
Tatro_008299-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_006039-T1,GO:0005515
Tatro_009770-T1,GO:0005509;GO:0016020;GO:0004571
Tatro_009448-T1,GO:0005515
Tatro_007925-T1,GO:0006412;GO:0015935;GO:0005622;GO:0003735;GO:0005840
Tatro_007454-T1,GO:0006886;GO:0015031;GO:0006913;GO:0016020;GO:0005525;GO:0003924;GO:0007165;GO:0005622;GO:0007264
Tatro_009994-T1,GO:0000287;GO:0005975;GO:0004610;GO:0071704;GO:0016868
Tatro_002930-T1,GO:0055114;GO:0016491;GO:0008270
Tatro_000880-T1,GO:0003824;GO:0030246;GO:0005975
Tatro_000220-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_009979-T1,GO:0016021;GO:0055085
Tatro_001785-T1,GO:0005515
Tatro_003714-T1,GO:0005515;GO:0003676;GO:0008270;GO:0016818;GO:0005524
Tatro_004827-T1,GO:0009063
Tatro_003469-T1,GO:0006396;GO:0016779;GO:0003723
Tatro_009182-T1,GO:0030248;GO:0005975;GO:0004553;GO:0005576
Tatro_002196-T1,GO:0010181;GO:0003824;GO:0016491;GO:0055114
Tatro_011838-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_000736-T1,GO:0005515;GO:0003677
Tatro_008689-T1,GO:0003723;GO:0003676
Tatro_009300-T1,GO:0005634;GO:0008270
Tatro_005881-T1,GO:0055085;GO:0016020;GO:0003333;GO:0006810;GO:0006865;GO:0016021;GO:0015171
Tatro_009168-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0003700;GO:0000981
Tatro_001573-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005338-T1,GO:0055114;GO:0016491;GO:0005507
Tatro_007540-T1,GO:0007018;GO:0008017;GO:0003777;GO:0005524
Tatro_006248-T1,GO:0004518;GO:0006281
Tatro_002997-T1,GO:0003824;GO:0004160;GO:0009082;GO:0008152
Tatro_001969-T1,GO:0016020
Tatro_009453-T1,GO:0004751;GO:0016853;GO:0005975
Tatro_000579-T1,GO:0005515
Tatro_008318-T1,GO:0005634;GO:0006355;GO:0008270;GO:0003700;GO:0000981
Tatro_003208-T1,GO:0005634;GO:0045132;GO:0000775
Tatro_002962-T1,GO:0016887;GO:0046872;GO:0006754;GO:0016021;GO:0000166
Tatro_002884-T1,GO:0004044;GO:0009116;GO:0009113
Tatro_007170-T1,GO:0046872;GO:0019829;GO:0016021;GO:0006812;GO:0000166
Tatro_008273-T1,GO:0004842
Tatro_000709-T1,GO:0006886;GO:0008270;GO:0006888;GO:0030127
Tatro_005308-T1,GO:0006744;GO:0016491;GO:0050660;GO:0071949;GO:0055114;GO:0016709
Tatro_009004-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_004984-T1,GO:0019773;GO:0005839;GO:0004298;GO:0051603;GO:0006511;GO:0004175
Tatro_008436-T1,GO:0003723
Tatro_003328-T1,GO:0005524;GO:0003676
Tatro_006386-T1,GO:0006412;GO:0004818;GO:0016876;GO:0006418;GO:0005524;GO:0004812;GO:0006424;GO:0005737;GO:0043039;GO:0000166
Tatro_001407-T1,GO:0005634
Tatro_005931-T1,GO:0036374;GO:0006749
Tatro_001420-T1,GO:0006886;GO:0046872;GO:0005622
Tatro_005019-T1,GO:0005525
Tatro_010354-T1,GO:0005515
Tatro_004708-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_003744-T1,GO:0016021;GO:0005215;GO:0055085
Tatro_002576-T1,GO:0004818;GO:0016876;GO:0006418;GO:0005524;GO:0004812;GO:0006424;GO:0005737;GO:0043039;GO:0000166
Tatro_001968-T1,GO:0008121
Tatro_001603-T1,GO:0009982;GO:0009451;GO:0003723;GO:0001522
Tatro_005588-T1,GO:0004553;GO:0005975
Tatro_003848-T1,GO:0046982;GO:0003677;GO:0005634;GO:0000786
Tatro_010091-T1,GO:0005198;GO:0051536;GO:0016226
Tatro_005708-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_008445-T1,GO:0008080
Tatro_006334-T1,GO:0016021;GO:0055085
Tatro_007682-T1,GO:0004672;GO:0006468;GO:0005524;GO:0005488
Tatro_006971-T1,GO:0003824;GO:0004375;GO:0006546;GO:0006544;GO:0055114
Tatro_004960-T1,GO:0031122;GO:0007020;GO:0005525;GO:0003924;GO:0005874;GO:0007017;GO:0000930
Tatro_000770-T1,GO:0030983;GO:0005524;GO:0006298
Tatro_007076-T1,GO:0005737;GO:0016462
Tatro_004643-T1,GO:0016627;GO:0055114;GO:0008152;GO:0003995
Tatro_011433-T1,GO:0005515
Tatro_009240-T1,GO:0055114;GO:0016491
Tatro_010809-T1,GO:0055114;GO:0016491
Tatro_006005-T1,GO:0005515
Tatro_004548-T1,GO:0005524
Tatro_001957-T1,GO:0008270;GO:0003676
Tatro_006285-T1,GO:0003824;GO:0046872
Tatro_007269-T1,GO:0006886;GO:0005515;GO:0016192;GO:0005198;GO:0030117
Tatro_003892-T1,GO:0005515;GO:0005509;GO:0006897;GO:0007015
Tatro_011910-T1,GO:0016491;GO:0008152
Tatro_009569-T1,GO:0005634;GO:0003676;GO:0008270;GO:0000398;GO:0005685;GO:0000387
Tatro_010264-T1,GO:0015696;GO:0008519;GO:0016020;GO:0072488
Tatro_006518-T1,GO:0005525;GO:0003924;GO:0048500;GO:0008312;GO:0006614
Tatro_001733-T1,GO:0035091
Tatro_004431-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_011323-T1,GO:0003676;GO:0000166
Tatro_004062-T1,GO:0016491;GO:0008677;GO:0055114;GO:0050661
Tatro_005678-T1,GO:0006886;GO:0008536;GO:0005488
Tatro_004108-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840;GO:0003723
Tatro_006679-T1,GO:0003824;GO:0043169;GO:0005978;GO:0003844;GO:0005975;GO:0004553
Tatro_005823-T1,GO:0003777;GO:0005871;GO:0005515
Tatro_001088-T1,GO:0006559;GO:0004411;GO:0055114;GO:0006570
Tatro_010116-T1,GO:0005515;GO:0005085;GO:0007264
Tatro_002100-T1,GO:0004601;GO:0006979;GO:0004096;GO:0055114;GO:0020037
Tatro_005222-T1,GO:0016020
Tatro_007764-T1,GO:0008026;GO:0005524;GO:0003676
Tatro_011424-T1,GO:0003824;GO:0005515;GO:0009116
Tatro_003612-T1,GO:0003924;GO:0005525
Tatro_004916-T1,GO:0005515;GO:0043531
Tatro_011699-T1,GO:0005488
Tatro_007681-T1,GO:0004084;GO:0003824;GO:0009081;GO:0008152
Tatro_005633-T1,GO:0006397
Tatro_005375-T1,GO:0006694;GO:0055114;GO:0003854;GO:0016616
Tatro_004926-T1,GO:0004553;GO:0004563;GO:0005975
Tatro_011547-T1,GO:0001104;GO:0016592;GO:0006355
Tatro_004331-T1,GO:0007165
Tatro_002681-T1,GO:0005515
Tatro_007031-T1,GO:0005515
Tatro_003006-T1,GO:0003824;GO:0008152
Tatro_004667-T1,GO:0004553;GO:0005975
Tatro_008279-T1,GO:0003824;GO:2001070;GO:0000272;GO:0004339;GO:0005976;GO:0030246
Tatro_008680-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_004434-T1,GO:0003676;GO:0006401;GO:0005524;GO:0003724;GO:0003723
Tatro_005106-T1,GO:0046872;GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0003676;GO:0000981
Tatro_003461-T1,GO:0003824;GO:0031177;GO:0008152
Tatro_004002-T1,GO:0005524
Tatro_005473-T1,GO:0046872;GO:0005634;GO:0006355;GO:0003676;GO:0003700
Tatro_002639-T1,GO:0016787;GO:0008152
Tatro_010024-T1,GO:0003676;GO:0000166
Tatro_005512-T1,GO:0016021;GO:0006950
Tatro_009620-T1,GO:0005634
Tatro_007431-T1,GO:0006433;GO:0004827;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0000166
Tatro_006660-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_004858-T1,GO:0007165
Tatro_005201-T1,GO:0007165
Tatro_011590-T1,GO:0010181;GO:0004733;GO:0016491;GO:0055114
Tatro_008806-T1,GO:0016620;GO:0016491;GO:0004491;GO:0055114;GO:0008152
Tatro_009685-T1,GO:0005515;GO:0008270
Tatro_009423-T1,GO:0016811
Tatro_009531-T1,GO:0006979;GO:0004096;GO:0055114;GO:0020037
Tatro_000659-T1,GO:0006886;GO:0008536;GO:0005488
Tatro_009811-T1,GO:0016765
Tatro_010172-T1,GO:0016887;GO:0016020;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_003189-T1,GO:0005515;GO:0046872;GO:0016567;GO:0008270;GO:0004842
Tatro_006661-T1,GO:0016620;GO:0016491;GO:0055114;GO:0008152
Tatro_008305-T1,GO:0019427;GO:0003824;GO:0016208;GO:0008152;GO:0003987
Tatro_010197-T1,GO:0030976;GO:0000287;GO:0003824
Tatro_003895-T1,GO:0008080
Tatro_008192-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_008384-T1,GO:0008168
